graph,w,fly,cond,active,MN9_L,MN9_R,DNp01,DNa_L,DNa_R,DNa02_L,DNa02_R,headDN,wall_ms
malecns_all_shuf,0.275,3,rand2_80,177.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0189208984375
malecns_all_shuf,0.275,3,rand2_150,462.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.6340942382812
malecns_all_shuf,0.275,3,bitter150,505.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.1019287109375
malecns_all_shuf,0.275,3,sugar40_bitter,610.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.845703125
malecns_all_shuf,0.275,3,sugar80_bitter,826.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.3866577148438
malecns_all_shuf,0.275,3,sugar100_bitter,889.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317.7626342773438
malecns_all_shuf,0.275,3,loom,42236.333333333336,0.0,0.0,26.110999999999997,0.0,2.778,0.0,5.556,53.3331,6184.9317626953125
malecns_all_shuf,0.275,3,loomL,40897.333333333336,0.0,0.0,18.3335,0.0,3.889,0.0,7.778,39.77760000000001,5337.4886474609375
malecns_all_shuf,0.275,3,loomR,41224.333333333336,0.0,0.0,18.8885,0.0,2.778,0.0,5.556,43.4444,5756.3089599609375
malecns_all_shuf,0.275,3,lc10L,41730.333333333336,0.0,0.0,19.444499999999998,0.0,3.3335,0.0,6.667,44.111,5701.1175537109375
malecns_all_shuf,0.275,3,lc10R,41680.0,0.0,0.0,21.110999999999997,0.0,3.3335,0.0,6.667,45.777699999999996,5710.461181640625
malecns_all_shuf,0.275,3,head,41896.666666666664,0.0,0.0,21.666999999999998,0.0,3.3335,0.0,6.667,46.2222,5908.7744140625
malecns_all_shuf,0.275,1,sugar10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.90650177001953
malecns_all_shuf,0.275,1,sugar20,27.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.91759872436523
malecns_all_shuf,0.275,1,sugar40,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.4624938964844
malecns_all_shuf,0.275,1,sugar60,171.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.1849060058594
malecns_all_shuf,0.275,1,sugar80,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.8186950683594
malecns_all_shuf,0.275,1,sugar100,338.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.8992919921875
malecns_all_shuf,0.275,1,sugar150,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.3630981445312
malecns_all_shuf,0.275,1,rand0_40,48.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.67030334472656
malecns_all_shuf,0.275,1,rand0_80,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.201904296875
malecns_all_shuf,0.275,1,rand0_150,701.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.3549194335938
malecns_all_shuf,0.275,1,rand1_40,89.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.73590087890625
malecns_all_shuf,0.275,1,rand1_80,197.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.1747131347656
malecns_all_shuf,0.275,1,rand1_150,498.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.9943542480469
malecns_all_shuf,0.275,1,rand2_40,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.4622039794922
malecns_all_shuf,0.275,1,rand2_80,158.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.2083892822266
malecns_all_shuf,0.275,1,rand2_150,404.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.5086364746094
malecns_all_shuf,0.275,1,bitter150,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.648681640625
malecns_all_shuf,0.275,1,sugar40_bitter,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.1285400390625
malecns_all_shuf,0.275,1,sugar80_bitter,918.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.7282104492188
malecns_all_shuf,0.275,1,sugar100_bitter,961.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.1417846679688
malecns_all_shuf,0.275,1,loom,42256.0,0.0,0.0,25.0,0.0,2.222,0.0,4.444,50.8889,6400.399658203125
malecns_all_shuf,0.275,1,loomL,40939.0,0.0,0.0,17.778,0.0,2.778,0.0,5.556,40.2221,5560.2119140625
malecns_all_shuf,0.275,1,loomR,41085.333333333336,0.0,0.0,16.111,0.0,2.222,0.0,4.444,38.7779,5609.4866943359375
malecns_all_shuf,0.275,1,lc10L,41463.0,0.0,0.0,17.222,0.0,3.3335,0.0,6.667,40.9999,5825.60888671875
malecns_all_shuf,0.275,1,lc10R,41644.666666666664,0.0,0.0,18.3335,0.0,3.3335,0.0,6.667,41.1111,5753.31396484375
malecns_all_shuf,0.275,1,head,41965.0,0.0,0.0,20.0,0.0,3.3335,0.0,6.667,43.888799999999996,6116.7232666015625
malecns_all_shuf,0.275,2,sugar10,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.38460350036621
malecns_all_shuf,0.275,2,sugar20,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.03770446777344
malecns_all_shuf,0.275,2,sugar40,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.72450256347656
malecns_all_shuf,0.275,2,sugar60,153.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0743865966797
malecns_all_shuf,0.275,2,sugar80,240.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.8962097167969
malecns_all_shuf,0.275,2,sugar100,318.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.9174194335938
malecns_all_shuf,0.275,2,sugar150,654.6666666666666,0.0,0.0,0.5555,0.0,0.0,0.0,0.0,0.0,2017.05712890625
malecns_all_shuf,0.275,2,rand0_40,61.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.10179901123047
malecns_all_shuf,0.275,2,rand0_80,245.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.2362976074219
malecns_all_shuf,0.275,2,rand0_150,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.586181640625
malecns_all_shuf,0.275,2,rand1_40,75.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.1700973510742
malecns_all_shuf,0.275,2,rand1_80,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2501068115234
malecns_all_shuf,0.275,2,rand1_150,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.2874755859375
malecns_all_shuf,0.275,2,rand2_40,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.68299865722656
malecns_all_shuf,0.275,2,rand2_80,159.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.6404113769531
malecns_all_shuf,0.275,2,rand2_150,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.7520751953125
malecns_all_shuf,0.275,2,bitter150,533.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.68701171875
malecns_all_shuf,0.275,2,sugar40_bitter,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.57080078125
malecns_all_shuf,0.275,2,sugar80_bitter,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.3880004882812
malecns_all_shuf,0.275,2,sugar100_bitter,1011.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.8943481445312
malecns_all_shuf,0.275,2,loom,42645.666666666664,0.0,0.0,28.889000000000003,0.0,2.778,0.0,5.556,50.0,6341.4697265625
malecns_all_shuf,0.275,2,loomL,41346.333333333336,0.0,0.0,20.556,0.0,2.778,0.0,5.556,39.111,5566.3428955078125
malecns_all_shuf,0.275,2,loomR,41505.0,0.0,0.0,21.110999999999997,0.0,2.222,0.0,4.444,38.5557,5627.0997314453125
malecns_all_shuf,0.275,2,lc10L,41868.666666666664,0.0,0.0,22.2225,0.0,2.222,0.0,4.444,40.666700000000006,5857.2059326171875
malecns_all_shuf,0.275,2,lc10R,41968.0,0.0,0.0,21.667,0.0,2.222,0.0,4.444,40.0,5731.0289306640625
malecns_all_shuf,0.275,2,head,42419.333333333336,0.0,0.0,26.110999999999997,0.0,2.778,0.0,5.556,44.6666,6071.15869140625
malecns_all_shuf,0.275,4,sugar10,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4404993057251
malecns_all_shuf,0.275,4,sugar20,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.7962989807129
malecns_all_shuf,0.275,4,sugar40,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.1391906738281
malecns_all_shuf,0.275,4,sugar60,164.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.330078125
malecns_all_shuf,0.275,4,sugar80,267.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0789184570312
malecns_all_shuf,0.275,4,sugar100,325.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.8890686035156
malecns_all_shuf,0.275,4,sugar150,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.125244140625
malecns_all_shuf,0.275,4,rand0_40,68.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.6293029785156
malecns_all_shuf,0.275,4,rand0_80,243.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.1247863769531
malecns_all_shuf,0.275,4,rand0_150,655.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.3381958007812
malecns_all_shuf,0.275,4,rand1_40,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.36639404296875
malecns_all_shuf,0.275,4,rand1_80,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.9707946777344
malecns_all_shuf,0.275,4,rand1_150,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.7861938476562
malecns_all_shuf,0.275,4,rand2_40,45.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.6260986328125
malecns_all_shuf,0.275,4,rand2_80,189.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.9633026123047
malecns_all_shuf,0.275,4,rand2_150,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.7705078125
malecns_all_shuf,0.275,4,bitter150,517.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.1429748535156
malecns_all_shuf,0.275,4,sugar40_bitter,662.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0065307617188
malecns_all_shuf,0.275,4,sugar80_bitter,867.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308.9373168945312
malecns_all_shuf,0.275,4,sugar100_bitter,1002.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2347.8756103515625
malecns_all_shuf,0.275,4,loom,42416.333333333336,0.0,0.0,27.222,0.0,1.6665,0.0,3.333,49.88879999999999,6425.85009765625
malecns_all_shuf,0.275,4,loomL,40894.333333333336,0.0,0.0,18.8885,0.0,2.222,0.0,4.444,38.2222,5313.4110107421875
malecns_all_shuf,0.275,4,loomR,41277.666666666664,0.0,0.0,18.333000000000002,0.0,1.111,0.0,2.222,37.8888,5660.7794189453125
malecns_all_shuf,0.275,4,lc10L,41839.333333333336,0.0,0.0,19.4445,0.0,2.222,0.0,4.444,41.4444,5727.096923828125
malecns_all_shuf,0.275,4,lc10R,41774.666666666664,0.0,0.0,19.444,0.0,2.222,0.0,4.444,41.7777,5796.7193603515625
malecns_all_shuf,0.275,4,head,42115.0,0.0,0.0,21.111,0.0,1.6665,0.0,3.333,43.888999999999996,5949.916748046875
malecns_all_shuf,0.275,5,sugar10,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.14070129394531
malecns_all_shuf,0.275,5,sugar20,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.37150192260742
malecns_all_shuf,0.275,5,sugar40,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.6438980102539
malecns_all_shuf,0.275,5,sugar60,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.5630950927734
malecns_all_shuf,0.275,5,sugar80,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.3095092773438
malecns_all_shuf,0.275,5,sugar100,362.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.2951965332031
malecns_all_shuf,0.275,5,sugar150,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.6049194335938
malecns_all_shuf,0.275,5,rand0_40,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0459976196289
malecns_all_shuf,0.275,5,rand0_80,223.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0895080566406
malecns_all_shuf,0.275,5,rand0_150,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.5142822265625
malecns_all_shuf,0.275,5,rand1_40,90.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.9134979248047
malecns_all_shuf,0.275,5,rand1_80,210.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.2581176757812
malecns_all_shuf,0.275,5,rand1_150,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.9366455078125
malecns_all_shuf,0.275,5,rand2_40,40.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.24220275878906
malecns_all_shuf,0.275,5,rand2_80,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.4757995605469
malecns_all_shuf,0.275,5,rand2_150,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.390869140625
malecns_all_shuf,0.275,5,bitter150,534.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.3410034179688
malecns_all_shuf,0.275,5,sugar40_bitter,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.0597534179688
malecns_all_shuf,0.275,5,sugar80_bitter,884.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.4089965820312
malecns_all_shuf,0.275,5,sugar100_bitter,1048.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.3980712890625
malecns_all_shuf,0.275,5,loom,42512.0,0.0,0.0,25.555500000000002,0.0,1.6665,0.0,3.333,52.55550000000001,6383.864013671875
malecns_all_shuf,0.275,5,loomL,41132.666666666664,0.0,0.0,17.2225,0.0,2.222,0.0,4.444,41.00000000000001,5403.590576171875
malecns_all_shuf,0.275,5,loomR,41489.666666666664,0.0,0.0,20.555500000000002,0.0,1.6665,0.0,3.333,40.666700000000006,5643.162109375
malecns_all_shuf,0.275,5,lc10L,41779.666666666664,0.0,0.0,19.444499999999998,0.0,1.6665,0.0,3.333,43.0,5760.5615234375
malecns_all_shuf,0.275,5,lc10R,41837.0,0.0,0.0,20.0,0.0,2.778,0.0,5.556,45.2223,5813.9774169921875
malecns_all_shuf,0.275,5,head,42004.666666666664,0.0,0.0,20.555500000000002,0.0,2.222,0.0,4.444,44.3333,5960.2041015625
malecns_all,0.275,0,sugar10,12765.666666666666,4.444,0.0,0.0,1.111,1.111,1.111,2.222,0.1111,1771.1184978485107
malecns_all,0.275,0,sugar20,3092.3333333333335,60.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,1099.3091926574707
malecns_all,0.275,0,sugar40,20422.666666666668,148.889,32.222,0.0,0.5555,0.0,1.111,0.0,0.7777999999999999,4243.1302490234375
malecns_all,0.275,0,sugar60,20126.666666666668,208.889,47.778,0.0,4.4445,0.0,8.889,0.0,0.1111,4344.319580078125
malecns_all,0.275,0,sugar80,19970.666666666668,195.556,42.222,0.0,7.222,0.0,14.444,0.0,0.6667,4831.605224609375
malecns_all,0.275,0,sugar100,20099.0,228.889,56.667,0.0,1.6665,0.0,3.333,0.0,0.1111,4496.713134765625
malecns_all,0.275,0,sugar150,19671.333333333332,246.667,62.222,0.0,10.5555,0.0,21.111,0.0,0.1111,4920.93505859375
malecns_all,0.275,0,rand0_40,19797.666666666668,16.667,0.0,0.0,3.889,0.5555,7.778,1.111,4.6667000000000005,4786.3900146484375
malecns_all,0.275,0,rand0_80,19731.0,18.889,0.0,0.0,4.4445,0.5555,8.889,1.111,3.4444000000000004,5111.1123046875
malecns_all,0.275,0,rand0_150,20211.0,13.333,0.0,0.0,0.5555,1.111,1.111,1.111,3.0,5261.702392578125
malecns_all,0.275,0,rand1_40,19821.0,22.222,0.0,0.0,1.111,2.778,2.222,5.556,4.5556,5026.1544189453125
malecns_all,0.275,0,rand1_80,19918.333333333332,28.889,0.0,0.0,2.222,2.222,4.444,4.444,3.8890000000000002,5118.659423828125
malecns_all,0.275,0,rand1_150,20083.333333333332,23.333,0.0,0.0,2.778,2.222,5.556,4.444,2.9999999999999996,5153.6968994140625
malecns_all,0.275,0,rand2_40,19746.333333333332,11.111,0.0,2.222,0.5555,0.0,0.0,0.0,1.3333,4567.7940673828125
malecns_all,0.275,0,rand2_80,19494.0,7.778,0.0,1.111,2.778,0.0,5.556,0.0,1.8889,4975.7554931640625
malecns_all,0.275,0,rand2_150,20006.333333333332,1.111,0.0,0.5555,3.889,0.5555,7.778,0.0,1.0,5013.770263671875
malecns_all,0.275,0,bitter150,19642.333333333332,18.889,0.0,1.6665,2.222,0.0,4.444,0.0,0.1111,4769.5155029296875
malecns_all,0.275,0,sugar40_bitter,19513.0,27.778,0.0,0.0,0.5555,0.0,1.111,0.0,0.2222,4792.3699951171875
malecns_all,0.275,0,sugar80_bitter,19555.333333333332,22.222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,4699.8572998046875
malecns_all,0.275,0,sugar100_bitter,19675.666666666668,23.333,0.0,0.0,0.5555,0.0,1.111,0.0,0.0,4609.751708984375
malecns_all,0.275,0,loom,21950.333333333332,0.0,0.0,396.1115,1.111,1.6665,2.222,0.0,0.0,5324.091552734375
malecns_all,0.275,0,loomL,20716.666666666668,0.0,0.0,211.11100000000002,2.778,3.3335,5.556,0.0,0.0,5138.139404296875
malecns_all,0.275,0,loomR,20918.333333333332,0.0,0.0,212.2225,4.4445,0.0,5.556,0.0,0.0,4867.3489990234375
malecns_all,0.275,0,lc10L,17430.0,2.222,0.0,0.0,86.6665,0.0,168.889,0.0,0.2222,3996.830810546875
malecns_all,0.275,0,lc10R,21004.333333333332,11.111,0.0,0.0,0.0,75.5555,0.0,147.778,0.33330000000000004,4869.6143798828125
malecns_all,0.275,0,head,21781.333333333332,112.222,0.0,0.0,0.0,0.0,0.0,0.0,164.2221,5096.1824951171875
malecns_all,0.275,3,sugar10,8047.333333333333,13.333,0.0,0.5555,0.5555,1.111,1.111,2.222,0.0,1369.1291809082031
malecns_all,0.275,3,sugar20,13150.0,74.444,13.333,0.0,0.5555,0.0,1.111,0.0,0.6666000000000001,2406.244873046875
malecns_all,0.275,3,sugar40,15997.333333333334,217.778,56.667,0.0,0.5555,0.0,1.111,0.0,0.33330000000000004,3621.1146240234375
malecns_all,0.275,3,sugar60,20055.666666666668,175.556,40.0,0.0,0.0,0.0,0.0,0.0,1.0,4559.7889404296875
malecns_all,0.275,3,sugar80,19910.0,214.444,48.889,0.0,1.6665,0.5555,3.333,0.0,0.5556,4755.4781494140625
malecns_all,0.275,3,sugar100,19948.333333333332,252.222,63.333,0.0,5.0,1.111,10.0,0.0,0.0,4733.382080078125
malecns_all,0.275,3,sugar150,19679.333333333332,261.111,64.444,0.0,8.3335,0.0,16.667,0.0,0.0,4997.7015380859375
malecns_all,0.275,3,rand0_40,19854.666666666668,24.444,0.0,0.0,1.111,1.6665,2.222,3.333,3.8888999999999996,4936.766845703125
malecns_all,0.275,3,rand0_80,19856.0,17.778,0.0,1.111,3.3335,1.111,5.556,2.222,2.3333,5052.1781005859375
malecns_all,0.275,3,rand0_150,19937.666666666668,25.556,0.0,0.0,3.889,0.5555,7.778,0.0,3.2221,5297.4129638671875
malecns_all,0.275,3,rand1_40,19826.666666666668,30.0,0.0,0.0,2.778,2.222,5.556,4.444,3.5555,5075.85888671875
malecns_all,0.275,3,rand1_80,20164.333333333332,21.111,0.0,0.0,0.5555,2.222,1.111,4.444,3.5555999999999996,5304.1097412109375
malecns_all,0.275,3,rand1_150,20170.333333333332,33.333,0.0,0.0,0.0,2.222,0.0,4.444,2.6666,5178.3109130859375
malecns_all,0.275,3,rand2_40,20109.333333333332,13.333,0.0,1.111,1.6665,0.5555,3.333,1.111,1.6667,4295.9761962890625
malecns_all,0.275,3,rand2_80,19636.333333333332,21.111,0.0,0.5555,1.111,0.0,2.222,0.0,1.8889,4806.104248046875
malecns_all,0.275,3,rand2_150,20101.0,12.222,0.0,1.6665,1.111,0.0,1.111,0.0,0.8888999999999999,5073.466552734375
malecns_all,0.275,3,bitter150,19977.0,18.889,0.0,2.222,0.5555,0.0,1.111,0.0,0.2222,4713.4442138671875
malecns_all,0.275,3,sugar40_bitter,20012.333333333332,26.667,0.0,0.5555,0.0,0.5555,0.0,1.111,0.1111,4805.4227294921875
malecns_all,0.275,3,sugar80_bitter,19456.333333333332,22.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4817.9398193359375
malecns_all,0.275,3,sugar100_bitter,19543.0,18.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810.197998046875
malecns_all,0.275,3,loom,21814.333333333332,0.0,0.0,392.778,1.6665,1.6665,3.333,0.0,0.0,5344.2930908203125
malecns_all,0.275,3,loomL,20913.333333333332,0.0,0.0,211.6665,1.6665,2.778,3.333,0.0,0.0,5128.4124755859375
malecns_all,0.275,3,loomR,17594.333333333332,0.0,0.0,210.5555,5.0,0.0,6.667,0.0,0.0,4599.8880615234375
malecns_all,0.275,3,lc10L,17463.333333333332,6.667,0.0,0.0,88.88900000000001,0.0,172.222,0.0,0.1111,4180.1514892578125
malecns_all,0.275,3,lc10R,20598.0,8.889,0.0,0.0,0.0,71.111,0.0,138.889,0.33330000000000004,4935.5291748046875
malecns_all,0.275,3,head,21727.666666666668,114.444,0.0,0.0,0.0,0.0,0.0,0.0,169.0001,5194.1890869140625
malecns_all,0.275,4,sugar10,7661.333333333333,2.222,0.0,0.0,0.5555,1.6665,1.111,3.333,0.33330000000000004,1067.3033294677734
malecns_all,0.275,4,sugar20,20489.0,23.333,0.0,0.0,2.778,0.5555,5.556,1.111,0.5556,4011.550048828125
malecns_all,0.275,4,sugar40,20293.666666666668,146.667,37.778,0.0,1.111,0.0,2.222,0.0,0.6667,4317.0687255859375
malecns_all,0.275,4,sugar60,20221.333333333332,144.444,34.444,0.0,1.111,0.0,2.222,0.0,0.5556,4525.9949951171875
malecns_all,0.275,4,sugar80,19856.0,180.0,42.222,0.0,5.5555,0.0,11.111,0.0,0.1111,4901.0416259765625
malecns_all,0.275,4,sugar100,19881.0,175.556,38.889,0.0,6.111,0.0,12.222,0.0,0.0,4922.111083984375
malecns_all,0.275,4,sugar150,20044.666666666668,237.778,61.111,0.0,3.3335,0.0,6.667,0.0,0.0,4723.1678466796875
malecns_all,0.275,4,rand0_40,19902.0,15.556,0.0,0.0,1.111,1.6665,2.222,3.333,4.2223,4986.9586181640625
malecns_all,0.275,4,rand0_80,20044.0,17.778,0.0,0.0,2.222,3.3335,4.444,5.556,2.0,4982.810302734375
malecns_all,0.275,4,rand0_150,20205.666666666668,14.444,0.0,0.0,2.778,1.111,5.556,2.222,4.0,5348.77734375
malecns_all,0.275,4,rand1_40,19674.0,18.889,0.0,0.0,3.3335,1.111,6.667,2.222,4.2222,5158.758544921875
malecns_all,0.275,4,rand1_80,19895.333333333332,17.778,0.0,0.0,3.3335,0.5555,6.667,1.111,3.6666,5279.18017578125
malecns_all,0.275,4,rand1_150,20085.333333333332,30.0,0.0,0.0,1.111,1.6665,2.222,3.333,3.5555,5261.6812744140625
malecns_all,0.275,4,rand2_40,19487.0,15.556,0.0,1.6665,1.111,0.5555,2.222,1.111,2.8888,4348.6253662109375
malecns_all,0.275,4,rand2_80,19511.0,5.556,0.0,1.111,1.6665,0.0,2.222,0.0,1.2222,4715.4698486328125
malecns_all,0.275,4,rand2_150,19740.0,6.667,0.0,0.5555,2.7775,0.5555,3.333,1.111,1.8889,5282.8154296875
malecns_all,0.275,4,bitter150,19863.333333333332,7.778,0.0,1.6665,1.111,0.0,2.222,0.0,0.33330000000000004,4835.2557373046875
malecns_all,0.275,4,sugar40_bitter,19669.333333333332,18.889,0.0,0.0,1.111,0.0,2.222,0.0,0.5556,4802.278076171875
malecns_all,0.275,4,sugar80_bitter,19547.666666666668,14.444,0.0,0.0,2.778,0.0,5.556,0.0,0.33330000000000004,4851.8548583984375
malecns_all,0.275,4,sugar100_bitter,19601.0,17.778,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,4771.7757568359375
malecns_all,0.275,4,loom,21890.333333333332,0.0,0.0,390.5555,1.6665,1.6665,3.333,0.0,0.0,5425.885986328125
malecns_all,0.275,4,loomL,20415.333333333332,1.111,0.0,212.222,5.5555,3.889,11.111,0.0,0.0,4571.8577880859375
malecns_all,0.275,4,loomR,20888.666666666668,0.0,0.0,205.0,6.6665,0.0,10.0,0.0,0.0,4994.9215087890625
malecns_all,0.275,4,lc10L,18921.666666666668,12.222,2.222,0.0,85.0,0.0,164.444,0.0,0.1111,4054.6614990234375
malecns_all,0.275,4,lc10R,20931.0,3.333,0.0,0.0,0.0,70.0,0.0,136.667,0.33330000000000004,5027.00732421875
malecns_all,0.275,4,head,21904.333333333332,101.111,0.0,0.0,0.0,0.0,0.0,0.0,162.8889,5102.8492431640625
malecns_all,0.275,5,sugar10,19652.0,45.556,10.0,0.0,2.222,0.0,4.444,0.0,0.1111,2615.480224609375
malecns_all,0.275,5,sugar20,14683.666666666666,100.0,18.889,0.0,1.111,0.0,2.222,0.0,0.5555,3374.48388671875
malecns_all,0.275,5,sugar40,20249.0,150.0,32.222,0.0,0.0,0.0,0.0,0.0,1.0,4357.8770751953125
malecns_all,0.275,5,sugar60,20328.666666666668,170.0,37.778,0.0,4.4445,0.0,8.889,0.0,1.4444,4392.048095703125
malecns_all,0.275,5,sugar80,20306.666666666668,137.778,28.889,0.0,2.222,0.0,4.444,0.0,0.8888999999999999,4606.8331298828125
malecns_all,0.275,5,sugar100,20205.0,180.0,33.333,0.0,3.3335,0.0,6.667,0.0,0.0,4830.3648681640625
malecns_all,0.275,5,sugar150,20172.0,237.778,54.444,0.0,5.0,0.0,10.0,0.0,0.0,4684.1104736328125
malecns_all,0.275,5,rand0_40,19976.0,17.778,0.0,0.0,1.6665,1.6665,3.333,2.222,4.6667000000000005,4845.858642578125
